Personal Hate	সবগুলো বোকা চোদা 
Personal Hate	খানকি মাগির পুত সাজু পাদেন রে মহিলারা জুতার বাডি দিল না ক্যারে।
Personal Hate	মাননীয় চোদনা আমি তো স্পিকার হইয়া গেলাম 
Personal Hate	মিডিয়ার মানুষ গুলা আস্লেই নোংরা। সারাদিন সেক্স আর সেক্স। 
Personal Hate	শালায় ফরিদপুরের নামটা ডুবাই দিলো,
Personal Hate	সাজু শালা তোর বোন আর মা দুধের উপর সর পড়ে আছে
Personal Hate	শামিম এর এক্টিং বডিল্যাংগুয়েজ নির্ভর।ভাড়ামী মাত্রাতিরিক্ত
Personal Hate	তোমাদের জন্য দেশের আজকে এই অবসতা 
Personal Hate	ফাক ইউ!!! মাগীর বাচ্চা মাগী।
Personal Hate	ব্রা-প্যান্টি পইড়া নিকি মিনাজের মত এনাকোন্ডা পার্ট টু বের কর.
Personal Hate	শেষের টা মাথাল 
Personal Hate	ভিডিও দেইখা আবেগের বশে পাশের বাড়ির ভাবিয়ে ছড়িয়ে ধরছি...!
Personal Hate	সালিরা মিস ওয়ার্ল্ড আইছে নাকি গাজাখুরী কথা বলতে আইসে
Personal Hate	সাজু খাদেম,একটা জানোয়ারের বীর্যের সন্তান। 
Personal Hate	কানকির পুত এইকতা তোর মাকে আমি বলতে চাই 
Personal Hate	শয়তানের বাচ্চা মরিস না কেন 
Personal Hate	সৌভিক কি হিজড়া না কি যে,সৌভিকের বিয়ে নিয়ে প্রাঙ্ক হয়!?
Personal Hate	সাজু হালারে কেও ধইরা (তেরে নাম) এর পাগলা গারদ এ ভর্তি করায় দিয়ায়।
Personal Hate	শেষেরটা কোন চুদির ভাই? 
Personal Hate	প্রশ্নকর্তা এবং উত্তরদাতা সবাই আবাল। 
Political Hate	স্বাধীনতার ঘোশনা কে দিয়েছিলো তোর বাপ তাহলে তুইতো তোর বাপের স্তান না রে সালা
Political Hate	দেশের জনগণের কাছে তাদের গ্রহণযোগ্যতা নেই, জনগণের সঙ্গে কোনো সম্পৃক্ততা নেই । 
Political Hate	মইনুল রাজনৈতিকভাবে চরিত্রহীন
Political Hate	আগে নিজেদের চরিত্র ঠিক করে তারপর অন্যদের সমালোচনা করুন । 
Political Hate	প্রকৃতপক্ষে আপনি রাজনৈতিকভাবে চূড়ান্ত চরিত্রহীন । 
Political Hate	নির্বাচন কমিশন তো নিজেরাই বিভক্ত হয়ে পড়েছে । 
Political Hate	ইসি এই দায়িত্ব পালন করতে পারে না । 
Political Hate	আমরা প্রথম থেকে বলে এসেছি, এই ইসি যোগ্য নয় ।  
Political Hate	এরা কাজ করতে পারবে না, নির্বাচন করতে পারবে না ।  
Political Hate	নির্বাচন কমিশনের নিজস্ব কোনো ক্ষমতা নেই । 
Political Hate	যে সরকার ইতিমধ্যে সব প্রতিষ্ঠান দলীয়করণ করেছে, সেই সরকারের ব্যক্তিদের দিয়ে নির্বাচন পরিচালনা অসম্ভব । 
Political Hate	কমিশন সচিবের কথা শুনলে মনে হয়, তিনিই প্রধান নির্বাচন কর্মকর্তা । 
Political Hate	প্রধান নির্বাচন কমিশনারকে মনে হয়, সবচেয়ে অসহায় ব্যক্তি । 
Political Hate	সকালে একটা বলেন, বিকেলে আরেকটা বলেন ।  
Political Hate	সাত দিন আগে এক কথা বলেন, আর সাত দিন পরে আরেক কথা বলেন । 
Political Hate	এই ইসির অধীনে কীভাবে একটি সুষ্ঠু নির্বাচন হবে? 
Political Hate	সিইসির এখতিয়ারটা কী? আওয়ামী লীগকে ক্ষমতায় বসিয়ে দেওয়া তাঁর (সিইসি) এখতিয়ার?
Political Hate	খালেদা জিয়াকে জেলে আটকে রাখবেন, আর আপনি নির্বাচন করবেন, এই নির্বাচন হবে না, মানুষ মেনে নেবে না । 
Political Hate	ঐক্যফ্রন্টের মাধ্যমে সরকারের পতন হবে । 
Political Hate	মাইি অতি চালাক । অতি চালেকের গলায় দরি । হা হা হা 
Political Hate	এগু লো বি এন পি র বিরু দ্ধে মা হির চক্রান্ত 
Political Hate	জাতীয় ঐক্য প্রক্রিয়া থেকে ছিটকে পড়ে মাহি'র চুলকানী শুরু হয়ে গেছে । 
Political Hate	মাহি এবং তার বাবার জামাতের ১,ইউনিয়নের ভোট ও নেই
Political Hate	দুই জাতীয় বেঈমানকে বের করে দেয়ার পর চুলকানী শুরু হয়েছে । 
Political Hate	বিড়াল শুটকির নাগাল না পেলে বলে পরের হক্ব খাইনা
Political Hate	শালা বাপ বেটা দুজনই রাজনৈতিক এতিম । 
Political Hate	মাহি বি দুই বাব বেটা মিলে ১টা আসন পাবেনা,তার আবার বড় বড় কথা,
Political Hate	মাহির কথায় বুঝা যায় যে এই ফোন আলাপ সাজানো এবং সরকারের নির্দেষ অনুযায়ী 
Political Hate	মাহির কারনে তার বাপের এইদশা
Political Hate	বাল পাকনা ভালো .এত বেশি বাল পাকনা ভালো না. 
Political Hate	এই বি মাহি মার্কা লোকের কোন দরকার নাই । । । 
Political Hate	এইটা বুযতে হবে জাতিতে এই সব কাউয়া কাদিরার সাজানো নাটক
Political Hate	সরকার এর সাথে আতাত করে ঐক্য নিয়ে চক্রান্ত তো আপনারা বাপ বেটাই করছেন মি: মাহি!
Political Hate	বাপ বেটারে আরো আগে লাতি দেওয়া উচিৎ ছিল 
Political Hate	মাহির মতো গাদা না থাকলে ঐক্যের কোন সমস্যা হবে না । 
Political Hate	মাহি তুই কুকুরের মতো গেউ গেউ করোছ কা, শালা দালাল চক্রের মধ্যে তুই একজন 
Political Hate	মাহীবি একটা ভেদধব ইস্টপিট 
Political Hate	মাহি বি চৌধুরী আওয়ামী লীগের দালাল
Political Hate	মাহী তুই একটা হাইওয়ান 
Political Hate	এগুলি সব এডেটিং করেছে মাদার চুদের সরকারের দালাল রা । !
Political Hate	মাহি বি চৌধুরী একটা দালাল এইটা সহজ ভাবে বুজতে পারা আর বাকি রইলোনা সো সেড 
Political Hate	এটা হচ্ছে মাহির এবং সরকারের আরেকটা চাইল । 
Political Hate	আপনারা দেশকে ভালবাসেন না, আপনারা অনকে লোভি । 
Political Hate	মাহী বেশী চুল পাকনা লোক
Political Hate	বাপ বেটা মিলে নতুন দালালী শুরু করছিলো 
Political Hate	মাহি কোন চেটের বাল মেম্বার হোওআর জুগগোতা আসেনি সাউআর পুতের 
Political Hate	মাহি যে ব্যক্তি একটা মেম্বার হওয়ার যোগ্য না বেটা বেশি পটর পটর করে 
Political Hate	চাগল দিয়ে যেমন হালচাষ হয় না এদেরকে দিয়ে কখনোও দেশ চলবেনা 
Political Hate	মাহি তোর মুখে আল্লাহর নাম মানায় না কারণ তো ইসলাম বিদ্বেষী 
Political Hate	মাহির আচরণে ছাগলের ৩ নাম্বার বাচ্চার মত লাগছে । 
Political Hate	মাহি বি চৌধুরী জাতীয় বেইমান, 
Political Hate	মাহী চৌ বাস্ট্রার্ড ,ইন্ডিয়ান সৌর হাসিনার দালাল,
Political Hate	মাহি পাগল হয়েগেছে । 
Political Hate	মাহি বর্তমান রাজনীতিতে আওয়ামী লীগের চামচামী করতেছে । 
Political Hate	মাহী তুই মাগীর ছেলে জারজ 
Political Hate	ঐক্যটাকে ধ্বংস করছে শয়তান মইনুল ইসলাম । 
Political Hate	মাহি শুয়োরের বাচ্ছা অটিস্টিক জয়ের এজেন্ট 
Political Hate	মাহি বি চোধুরী, এ তো দেখি পুরাই আওয়ামী দালাল । 
Political Hate	মাহি যে একটা বড় মাপের টাউট তা তার ক্ষিপ্ত ভাষা থেকেই বুঝা যায় । 
Political Hate	একজন মেম্বারের যোগ্যতা যার নাই অথচ কত্থা বলে ইচরে পাকার মতো । 
Political Hate	মাহি বাদ পড়ে মাথা খারাপ হয়ে গেছে । 
Political Hate	জামাত কি তোর মা বোনরে চুদছে মাদার চোদ 
Political Hate	জামাতের এক ইউনিয়নের জা ভোট আছে তোদের বাপ বেটার সারা বাংলাদেশে সেই ভোট আছেনি
Political Hate	শালা বাসটারড হাসিনার পাও চাটা কুত্তা 
Political Hate	২ সালারে, বেধে,জামা কাপড় খুলে,পাচার মধ্যে ক্রশ ক্রশ করে মারতে হবে, বেত দিয়ে
Political Hate	মাহি একটা মাগির চুদা । 
Political Hate	দালাল মাদারি,জামাতের একটা আসনের হাফ ভোটে ও পাবে না, 
Political Hate	মাদারি মাহি তুই কি ভদ্র??
Political Hate	তুদের কে বের ক রে দেয়াই খুব ভাল করছে, 
Political Hate	মাহি বি চৌধুরী একজন স্টুপিড, হেই একটা বাস্টার্ড.
Political Hate	আরে বেটা মাহি গাবি না কিনে বালতি নিয়া চিন্তা করস 
Political Hate	তোরা নির্বাচন করলে তোমরা দুই আসনে পাবি না
Political Hate	ছেটের,বাল,একছিট,পায়র,যৌগ্না,ছিট,ছায়,ছেটের,বাল
Political Hate	মাহিরে চুদার সময় আছে বাঙালির....
Political Hate	মাহি বি চৌধুরী একলা হয়ে এখন কুত্তার মতো ঘেউ ঘেউ করতেছে 
Political Hate	সামনে জুতা পেটা অপেক্ষা করতেছে মাহি । 
Political Hate	আওমীলিগ আর কতো অভিনয় করবি মাদার চোদ্দ আওমীলিগ 
Political Hate	খানকির পোলার সরকারের দালালরা তোদের এখন এগুলা ছাডা আর কোন কাজ নাই 
Political Hate	মান্নাদের আসল উদ্দেশ্য ফাঁস করে দিসে নতুন প্রজন্মের মাহী চৌধুরী.. 
Political Hate	মাহি মার্কায় ১৫০আসন চাই । এখন বেশি করে খা 
Political Hate	বি চৌধুরীর নাম নিশানা ডুবিয়ে দিতে মা চৌধুরী যথেষ্ট । 
Political Hate	এইসব ঐক্যধারীরা বাংলাদেশের একটা ওয়ার্ডের চৌকিদার হওয়ারো যোগ্যতা রাখে না । 
Political Hate	মাহি কি বাংলাদেশের চ্যাটের বাল যে তাকে ছাড়া ঐক্য হবে না
Political Hate	এই জোট চাইনিজ মালের মতো যেকোনো সময় রং চলে যেতে পারে 
Political Hate	মাহী নিজেকে বড় আব্দুল্লাহ্ মনে করে । নিজের ভোট নাই ১০ টা 
Political Hate	বাপ-বেটা নিজেদের বাদ দেয়াকে রাষ্ট্রবিরোধী ষড়যন্ত্র বলছে । নিজেদেরই রাষ্ট্র মনে করে নাকি? 
Political Hate	বাল চৌধুরী এতো কথা বলে ক্যান! সরকারের দালাল 
Political Hate	ওদের কে বাংলার মুসলমান মরলেও জানাজা দিবেনা ওরা মুনাফেক । 
Political Hate	মাহি বাজেচৌধুরী.ফালতু লোক মাহি । 
Political Hate	মাহী সে মানুষ টা বেশী ভাল না । 
Political Hate	মাহি কে আরো আগে বাদ দেয়া দরকার ছিল সালা খেলপ 
Political Hate	মাহি তুই খানকির পোলা তোর বাপ মাগির পোলা শালা দালাল 
Political Hate	কিরে খানকির পোলা এই কথাগুলোর মধ্যে রাষ্ট্র বিরোধী ষড়যন্ত্র কই বলছে, তোর মার ভোদা বেশ্যা মাগীর পোলা 
Political Hate	মাহি ও বি চৌধুরী কাদাপানিতে আটকে গেছেন । 
Political Hate	তোমরা কোন দেশে থাকো,কথা কথা ষড়যন্ত্র খুজো,কি বাল আছে তোমার দেশে 
Political Hate	বদরুচ্ছুদা আর মাহী বাল চৌধুরী, একটা বেইমান জাতীয় বাইমান 
Political Hate	দালাল কোথাকার তর য দি লজ্জা থা কে ঐক্যের বেপা রে একটা কথা বল বি না । 
Political Hate	মান্নার ফাঁসানোর মতো কি আছে এখানে? বলদার বলদা
Political Hate	মাহি ছৌঃ পরিবার বাটপার । 
Political Hate	বলদ! নিজেরে নওয়াবজাদা সলিমুল্লাহ মনে করে!
Political Hate	জামায়াতের একটা কর্মীর জ্ঞান নাই যার মধ্যে সে নাকি বি এন পিকে জামায়াত ত্যাগ করতে বলে । 
Political Hate	মাহি কি অরজিনলী বি চৌধুরীর ছেলে?জন্ম নিয়ে সন্দেহ আছে । 
Political Hate	দেশের মানুষ একদলের শাসনে অতিষ্ট হয়ে গেছে আর বেশ্যের ছেলে ব্যবসা ঠিক রাখার জন্যি সরকারের সাথে আতাত করে হিয়ালী চুদাচ্ছে 
Political Hate	তুদের কারনেই জামায়াত আজ সাধারাণ মানুষের প্রিয় দলে পরিনত হয়েছে । প্রমান চাইলে নিরপেক্ষ নির্বাচন দিয়ে দেখতে পারিস । 
Political Hate	কিরে রনি,তুই কি মাহির ও ছাত্র হওয়ার যোগ্যতা রাখিস না?
Political Hate	এটি তুই কি বুঝে শুনে বলেছিস,না মাল পানি খেয়ে বলেছিস । 
Political Hate	রনি সাহেব বলছিল,আওয়ামীলীগ কে জুতা দিয়া মারলে ও মান সন্মান যায় না এখন দেখি,তার তাও যায় না 
Political Hate	মন্জু চোরের পুলা পার্থ বিয়াদপ
Political Hate	পার্থ সালার পুত হলো হাসিনার বড় দালাল, পার্থ কে বিএনপির যোট থেকে বাদ দেওয়া হক 
Political Hate	রনি মাদারচোদ টাইপ লোক 
Political Hate	বিএনপি এখন পাগল হয়ে গেচে 
Political Hate	তুই কয়টা ভোট পাবি রে বিএনপি এর সাথে না থাকলে । তর মত বোয়াদব নাই পাথ । 
Political Hate	পার্থ্য খানকির পোলা 
Political Hate	পার্থ্য একটা বেইশ্যা মাগীর পোলা
Political Hate	কথা গুলো দুদু মাদারচুদেরে সুনান 
Political Hate	বি ন পি র পাগলদের এবার বুদ্ধি হবে
Political Hate	ডঃ কামাল হোসেন ভারতের দালাল হয়ে বিএনপিকে ধ্বংস করতে এসেছে । 
Political Hate	কামাল সাহেব তো বুরা হয়ে গেছে ঠিক মত কথা বলতে পারেনা সে কি করে দেশ চালাবে । । বুজিনা । । 
Political Hate	শালা চোর এর বাচ্চারা 
Political Hate	বিএনপি কামালের পা চাটতে গেছে যেনো আইনের লড়াই করে খালেদা জিয়া কে বের করে 
Political Hate	পাগল একটা, সালা জিয়ার গুনগান কর, 
Political Hate	মাকালফল খেতে কোন স্বাদ নাই...আপনি একটা মাকালফল! 
Political Hate	বাংলাদেশি জাতীয় বাটপার । 
Political Hate	এই ঐক্য চোর আর শতানের ঐক্য 
Political Hate	শালা মাদার ছুদ তুই একটা জারজ 
Political Hate	অত্যাচারের সীমানা ছাড়িয়ে গেছে আওয়ামীলীগ পতন হতেই হবে উপায় নাই । 
Political Hate	কুত্তা লীগের পতন চাই 
Political Hate	হাছিনা স্বৈরাচার মুক্ত বাংলাদেশ ছাই নিরপক্ষে নির্বাচন ছাই
Political Hate	হাসিনার পতন চাই,সৌর হাসিনার কুত্তালীগ বাংলার মাঠিতে আমরা আর চাই না,!!!! 
Political Hate	মাঠে সালার পুতেরা । কুত্তার মত পিডামু 
Political Hate	সালার পুতেরা তোদের দৌড়ায় দৌড়ায় পিঠা, সব ঠিক হয়ে যাবে । 
Political Hate	আচুদার গুষ্টি বিম্পি! 
Political Hate	একদম ঠিক বলছে মূর্খ নেত্রী খালেদা জিয়াকে দেখতে চাই না 
Political Hate	জারজ মানেই বিএনপি
Political Hate	বি এন পি, দলটি পুরায় অশিখিতো শালার শালারা
Political Hate	কুত্তালিগের এনি একজন কুকুরের বংশধর কুকুরের বাচ্চা কুকুর
Political Hate	হালারা সব মাতাল সমাজটাকে নষ্ট করে পেলছে । 
Political Hate	বিয়েনপি আসলেই একটা পাগলের দল 
Political Hate	গুন্ডা পান্ডা পাগল ছাগল দিয়ে দেশটা বরবাদ করে দিচে শালারা 
Political Hate	বর্তমান সরকার কোন সরকারেই না??জারত সন্তান যে রকম, সেই রকম ও বর্তমান সরকার?? 
Political Hate	শেখ মুজিব না থাকলে, দেশ স্বাধীন না হলে জিয়া তোর মা আর তোর মত কুত্তারে স্বীকার করত না
Political Hate	তোর মা তো যুদ্ধের সময় পাকস্তানে ভালোই আরাম আয়েশ করেছে । 
Political Hate	ওটা নাকি দেশ নায়ক লন্ডনে বসে সালা চুর 
Political Hate	এই কুত্তার বাচ্চা ক্ষমতায় আসলে দেশের ইতিহাস নষ্ট করে ফেলবে
Political Hate	এ মাগির পুলা তুই চুর কিসের দেশ নায়ক তুর মারে চুদল পাকিছতানিরা তুইআবার বড় বড় কথা বলিস
Political Hate	তুই মরলে দেশে সানতি আসবে
Political Hate	কুত্তার বাচ্চা তোর মুখের ভাষা ঠিক কর । তারেক কি বলবে কি বুঝবে । তুই শালা বাটপার । 
Political Hate	তোর মত ছাগলে কথা বাঙ্গালী এখন আর বিশ্বাস করে না রে 
Political Hate	খানকির বাচ্চা তারেক জিয়া।
Political Hate	তারেক আসলে বেয়াদব । 
Political Hate	রাজনীতি বিদ হওয়ার জোগ্যতা এই বকাচোদার কোন দিন আসতে পারেনা । 
Political Hate	এই হবে গদফাদার সন্ত্রাসি ক্রিমিনাল যার কথা আর বডিলেংগুয়েজ দেখলে বুঝা যাবে ভবিষতে কত বড় ক্রিমিনাল হবে । 
Political Hate	তারেকের মোখের ভাষা ঠিক নাই একটা সন্ত্রাসীর খুনির চাঁদা বাজ দের গটপাদার । 
Political Hate	শালা শুয়োরের বাচ্চার অবস্থা দেখ, খানকির পুত জারজ সন্তান, তর মা ধর্ষিতা ও মূর্খ তুই ও মূর্খ বেয়াদবের বাচ্চা বেয়াদব । 
Political Hate	শেখ হাসিনা রাজাকারের বচ্চা তুর বোদা পাটামু মাগি চোইদ্দা তোর মাগিবাজ মজিবের কানডে রাইখা..... পরে জয় রে দিয়া তোর বোদা চাটামু...আর তুর কুত্তা লীগ তুরে চাইট্টা খাইবো
Political Hate	তারেক তোর মারে আর বাংঙালি এবং পাকিসতানি দিয়া আর চোদা খাওয়াইচ না । 
Political Hate	হাইরে পাকিস্তানের বিজ একটু সম্মান দিয়া কথা বল, তর মা পাকিস্তানের দাশিকে নিজের মেমে বলে পরিচয় দিছিলো
Political Hate	পোংগা মজিব দেশ সাধীন চায় না বাইনচোদ ছেয়েচে খমতা মজির হলো বাংলার বড় রাজাকা 
Political Hate	কুলাঙ্গার, ইতর,অজ্ঞ, ইতিহাসবিকৃতিকারী এই তারেক । 
Political Hate	শালা মাদার চোদ খান্কির ছেলে 
Political Hate	চোরের বাচ্চা চোর ব্যাটার পুত হলে বাংলাদেশে আইসা বাসন দে
Political Hate	বেয়াদবের বাচ্চা খাম্বা চুরের বাচ্চা 
Political Hate	তোর মা ভালো না তুই আর কতটুক ভালো হবে শালা 
Political Hate	শেখ হাসিনা কি বলছে সেটা নিয়ে মাথা না ঘামিয়ে, নিজের কারাদন্ড নিয়ে মাথা ঘামা । হালা পাগল । 
Political Hate	এ হচ্ছে দেশ চুর, মাদারচুদ কানকির পুলা জারজ চুরের মার ভর গলা । 
Political Hate	দেশে গেলেই তোকে ফাসি দিবে, মাদারচুদ, চুরের মত লন্ডনে বসে আছিস কেন সাহস থাকলে দেশে আয় । 
Political Hate	তুই তারেক, বাংলায় আয়, তোর দলের লোক রাই তোরে, পায়ার ইসকটে দিবে 
Political Hate	তোর মা পাকিস্তানের সেনাবাহিনীর সঙ্গে বসবাস করত শেখ মুজিবর তোর মাকে তোর বাপের হাতে ফিরে দিয়েছে এটা কি তোমার জানার কথা নয়????
Political Hate	তুই তো একটা দেশের কুলঙ্গার আর যারে নিয়ে তুই কথা বলছিস সে তার বাপের ও বাপ 
Political Hate	জেসালারা তারেকে গালি দেয় তারা সালারা বাপ চারা 
Political Hate	শালা তুইত বড় একটা চুর 
Political Hate	হাছিনার শিক্ষা বেশি তাই হাজার হাজার মানুষ খুন করেছেন এমন শিক্ষার দরকার নাই 
Political Hate	বোকা চোদা আওয়ামীলীগ শিখিত নয় বি এন পি জাতির কাছে শিক্ষিত । 
Political Hate	শেখ হাসিনাকে জুতা মারবে জনগন । 
Political Hate	কুক্তালিগ মাগির পোলা 
Political Hate	সেখ মুজিব একটা গ্রেট মাদারচোদ, সেখ হাসিনা একটা কুততার বাচচা, আর জয় ও পুতুল হল কুততার নাতি । 
Political Hate	ভাই কুত্তালিগের দালালি ছারেন সত্তকে প্রকাশ করেন জাতির জনক হল জিয়াউর রহমান 
Political Hate	শেখ মুজিব ফেরাউনের বংধর 
Political Hate	তুই শালা আওয়ামীলীগ দালাল 
Political Hate	এসব মহিলার রাজনিতির নামে নিজেগ দেহ বিলাবার জন রাসতায় নামে বেসরমা 
Political Hate	রাষ্ট্র স্বাধীন না হতেই জিয়া প্রেসিডেন্ট! হায়রে মূর্খের দল । 
Political Hate	খুনী জিয়া যদি নামরত তবে বাংলার সবাধীনতা থাকতনা । 
Political Hate	মজিব একজন স্বার্থপর । ও প্রধাণমন্ত্রী হওয়ার জন্য সব করছে
Political Hate	জিয়া একটা কুওার বাচ্চা মাদার চোদ 
Political Hate	পার্থ সাহেবের সাথে কথা বলার মতো কুত্তালীগে কেও নাই?
Political Hate	পাথ একটা বেয়াদব বাপরে আগে বালফালায়
Political Hate	পার্থ রহমান পুরোপুরি বি এন পির দালাল হয়ে গিয়াছে । 
Political Hate	আওয়ামিলিগ খুনি গুম দরষন কারি । 
Political Hate	হাসিনা আসার পর উন্নতি হয়েছে মন্তীদের পুরূষ অঙ্গ যেমন রেল মন্তী ৬৫ বছর পর ভিবাহ করালেন হাসিনা । 
Political Hate	অাওয়ামিলীগ অাচার খাইলেও কোন দিন শিকার করনা, এটা হলো চাপাবাজ অাওয়ামিলীগের নিতি
Political Hate	আন্দালিব ভাই এই শালারা সব আওয়ামী লীগের চামচা পা-চাটা কুকুর 
Political Hate	পার্থ হচ্ছে একজন চোরের ছেলে চোর । 
Political Hate	আপনারা মামা ভাগ্নে আপনারা ঠিকই আছেন দেশের জনগণের গোয়া মারা সারা
Political Hate	এই কুকুরের বাচ্ছা পার্থ একটা বেয়াদব, এ কে জুতা দিয়ে পিটানো দরকার, শুয়োরের বাচ্ছা । 
Political Hate	আন্ডালিব যে একটা শুয়োরের বাচ্চা ছাড়া আর কিছু না । 
Political Hate	পাঁচ বার দুর্নীতিতে বিশ্ব চ্যাম্পিয়ন বিম্পির দালাল পার্থ ( চোরের বেটা) 
Political Hate	আর কত অপমানিত হলে টকশো তে আসা বন্ধ করে দিবি আওয়ামী রেজা । 
Political Hate	আন্দালিব ভাই , এই মাগীর পুতেরা কিসু জানে না . সালারা বুড়া ভাম
Political Hate	আওয়ামী মানে ভারতের চামচা । আর হাসিনা হল ভারতের বউ । 
Political Hate	তোদের সকল বিবেক বিসর্জন দিয়ে ই তোরা বিবশ্র লীগয়েই পরিনত হয়ে চিছ শালা শালা ভাদা,! 
Political Normal	ঐক্যফ্রন্টের নেতারা সিলেটে মাজার জিয়ারত করতে যেতে পারেন।
Political Normal	নির্বাচনের আগে সিলেটে মাজার জিয়ারত করার একটা ট্র্যাডিশন (ঐতিহ্য) রয়েছে। 
Political Normal	জনগণের সঙ্গে কোনো সম্পৃক্ততা নেই বলেই বিদেশিদের নিয়ে ঐক্যফ্রন্ট বসেছে।
Political Normal	ঐক্যফ্রন্ট গঠন করে তারা প্রথমেই বিদেশিদের কাছে  গেছে, দেশের জনগণের কাছে তো যায়নি।
Political Normal	এরশাদ সাহেব তো পার্টির চেয়ারম্যান হিসেবে বক্তব্য রাখতে পারেন।
Political Normal	উনি তো আর ওনার পার্টিকে আওয়ামী লীগে দিয়ে দেননি।
Political Normal	এরশাদ সাহেব আমাদের সঙ্গে জোটগতভাবে নির্বাচন করতে পারেন, আবার না–ও করতে পারেন। 
Political Normal	ভাঙনের প্রক্রিয়ায় আমাদের অংশ নেওয়ার কিছু নেই। 
Political Normal	সবাইকে সতর্ক দৃষ্টি রাখতে হবে।
Political Normal	সবাইকে অতন্দ্র প্রহরীর মতো ষড়যন্ত্রের বিরুদ্ধে সজাগ থাকতে হবে।
Political Normal	কোনো নীতিমালা বা প্রজ্ঞাপন জারি না করে নির্বাচনের আগে এভাবে বন্দীদের মুক্তি দেওয়া হলে তা নিয়ে প্রশ্ন ওঠাটাই স্বাভাবিক।: নূর খান
Political Normal	সবচেয়ে বড় কারণ হচ্ছে কারাগারে বন্দীর চাপ কমানো।
Political Normal	বিচারাধীন মামলার এসব আসামির মুক্তির উদ্যোগ নেওয়া হয়েছে। 
Political Normal	সরকারের এ ধরনের উদ্যোগের ফলে জনমনে যেন বিচারব্যবস্থা নিয়ে আস্থাহীনতার পরিবেশ তৈরি না হয়, তা খেয়াল রাখতে হবে।
Political Normal	জনগণ ভাববে সরকার রাজনৈতিক বা অন্যায় উদ্দেশ্যে এসব করছে।
Political Normal	ব্যান্ড সংগীতকে আইয়ুব বাচ্চু এক অনন্য পর্যায়ে নিয়ে গেছেন।
Political Normal	আমরা জানি প্রতিটি কনসার্ট তিনি জাতীয় সংগীতের মাধ্যমে শুরু করতেন।
Political Normal	মাদকমুক্ত সমাজ ও নারীর প্রতি সহিংসতা রোধে তিনি ছিলেন একজন বলিষ্ঠ সংগীত যোদ্ধা। 
Political Normal	স্বাধীনতাবিরোধী শক্তি বারবার দেশের গণতান্ত্রিক অগ্রগতি ও উন্নয়ন ব্যাহত করার চেষ্টা চালাচ্ছে।
Political Normal	দুর্গাপূজা শুধু ধর্মীয় উৎসবই নয়, এটি একটি সামাজিক উৎসবও, যা সব জনগণের মধ্যে ঐক্যের সেতুবন্ধ গড়ে তোলে।
Political Normal	নির্বাচন কমিশনের একজন কমিশনার প্রকাশ্য বলেছেন, সুষ্ঠু নির্বাচনের জন্য তাঁর দেওয়া প্রস্তাবগুলো বিবেচনা করা হচ্ছে না। 
Political Normal	নির্বাচন কমিশন কিন্তু একটিই থাকতে হবে। 
Political Normal	কিন্তু এখানে (ইসি) যে সংকটের সৃষ্টি হয়েছে, এই সংকটটাই হচ্ছে রাষ্ট্রের সংকট।
Political Normal	যদি করে, তাহলে তাঁরা সংবিধানের বিরুদ্ধে কাজ করবে, জনগণের কাছে যে শপথ নিয়েছে, সেই শপথের বাইরে চলে যাবে।
Political Normal	নিঃসন্দেহে একটি অপরাধ হবে, রাষ্ট্রদ্রোহিতার অপরাধ।
Political Normal	সংবিধানে বলা আছে, নির্বাচনের সময় সব মন্ত্রণালয় ইসির অধীনে থাকবে। 
Political Normal	যখন যাকে ইচ্ছা, তাকে নিতে পারবে এবং প্রয়োজনে যাকে ইচ্ছা তাকে বদলি করতে পারবে। 
Political Normal	কিন্তু পুরোটাই নির্ভর করছে সরকারি কর্মকর্তা ও সরকারের ওপর।
Political Normal	আমরা ইসিতে গিয়ে বলেছিলাম, নির্বাচনের আগে সব রাজনৈতিক দলের সঙ্গে আলোচনা করুন।
Political Normal	আলোচনা করে কীভাবে সুষ্ঠু নির্বাচন করা যায়, সেই ব্যবস্থা করুন।
Political Normal	সিইসি বলেন তাঁর কোনো এখতিয়ার নেই।
Political Normal	গোটা দেশের মানুষ আজ ঐক্যবদ্ধ। 
Political Normal	তারা এই সরকারের পরিবর্তন চায়।
Political Normal	নির্বাচন অবশ্যই সবার কাছে অংশগ্রহণমূলক, নিরপেক্ষ ও গ্রহণযোগ্য হতে হবে।
Political Normal	বিরোধী দল কথা বলতে গেলেই রাষ্ট্রদ্রোহিতা হয়।
Political Normal	এসব না করে দয়া করে সোজা রাস্তায় আসুন। খালেদা জিয়াকে মুক্তি দিন।
Political Normal	কীভাবে একটি সুষ্ঠু নির্বাচন হবে, তার পথ বের করুন। 
Political Normal	বিএনপিকে যদি সমাবেশ করতে দেওয়া হতো, তাহলে এর চেয়ে ২০ গুণ বেশি লোক সমাগম হতো, মিছিল হতো।
Political Normal	জাতীয় পার্টি, চরমোনাই পীর সাহেবকে অনুমতি দেওয়া হয়, বিএনপি সভা করতে চায়, কিন্তু দেওয়া হয় না।
Political Normal	ঐক্যফ্রন্টের মাধ্যমে সরকারকে বাধ্য করা হবে সংলাপে বসতে। 
Political Normal	সরকারকে বাধ্য করা হবে একটি নিরপেক্ষ সরকারের অধীনে নির্বাচন করতে। 
